conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
2338	59244	475272	pls check my outstanding balance. thanks	1480311902	20399	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2339	59280	475593	oke, can check my latest bill until today?	1480316473	20411	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2340	59323	475910	1 last thing..can ucheck my outstanding	1480323023	20416	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2340	59326	475942	current bill is dec right?	1480323218	20416	0	5	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	True	PayingMonth
2341	59343	475844	Hi. last month i paid rm 29 for nov bill rm 25.76. now dec bill is rm 60.92. so the balance of rm 3.24 from nov payment is minus rm 60.92 right?	1480322390	20421	0	27	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2342	59362	475857	PLEASE CHECK MY A/C - 167.82 IS MEANS OVER PAID	1480322550	20422	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2345	59453	476061	can u help me to check how much i need to pay?	1480324408	20431	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2345	59465	476100	this 1 is for nov bill right?	1480324801	20431	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	True	PayingMonth
2348	59596	476421	do i have an outstanding for the month of november?	1480329517	20445	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2348	59599	476433	and thats the only amount i have to settle for the month of november right?	1480329682	20445	0	15	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2349	59610	476304	Latest Bill	1480328085	20446	0	2	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2349	59612	476307	Hi, can I get mt latest amount to pay & what is the last date before my account is suspende	1480328119	20446	0	20	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2349	59618	476323	I want to get the amount to pay & what is the last date before it is suspended	1480328266	20446	0	18	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2353	59747	476894	that mean no outstanding right?	1480379136	20469	0	5	English	Billing	Make Payment - Selfcare	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2356	59846	477129	amount 72.92 is the final figure or not?	1480382956	20479	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2358	59887	477425	what is my outstanding balance?	1480387556	20492	0	5	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2361	59945	477578	the amount RM 101.49 is for which month?	1480390154	20497	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectTime	False	PayingMonth
2361	59948	477648	I think i paid every month. why there still outstanding bill?	1480390640	20497	0	11	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2362	59976	477588	my bill is clear right	1480390207	20498	0	5	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2366	60063	477799	hi..i paid all my bill, rm 25.18 on 5 / 11 / 2016 <NL>and i called your hotline no and told him to cut off my no. but why in here still stated the due amount?	1480392092	20512	0	31	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2371	60179	478135	Bill inquiry	1480396524	20527	0	2	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2374	60257	478486	Good afternoon, can i check my current bill?<NL>Im getting a call said that im incurring a bill more than RM 205 and need to made the payment before December.	1480399609	20540	0	28	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2378	60343	478607	HI<NL>Check for me hw much i hv to pay<NL> current bill	1480400776	20548	0	11	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2378	60355	478674	The current is hw much	1480401410	20548	0	5	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2400	60965	481626	Why still charge me for October and November? You can check my statement details, no call and no sms and no data were made in between this period.	1480486205	20670	0	28	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2405	61096	482154	Where to check my oustanding?<NL>Where to view my payment history?	1480491734	20697	0	10	English	Billing	Make Payment - Selfcare	Billing	Document	Procedure	False	HowViewBill
2409	61215	482309	My data 8 plan started on 26 Oct 2016. Why is there an invoice dated 1 Nov 2016 ?	1480492883	20703	0	17	English	Billing	Product Charges	Billing	PaymentCycle	Reason	False	WhenPaymentFirstDay
2409	61216	482312	In view bill, there is an invoice for Dec 2016. It states I made a call for RM 0.15. How do you know I will make a call, now is only Nov 2016. 	1480492954	20703	0	32	English	Billing	Product Charges	Billing	BillOutstanding	Reason	False	Others
2409	61229	482384	That is the Nov 2016 bill? For what period?	1480493938	20703	0	9	English	Billing	Product Charges	Billing	BillOutstanding	ObjectTime	False	PayingMonth
2409	61231	482392	You mean 26 Oct to 30 Oct, I have to pay RM 8 ?	1480494001	20703	0	12	English	Billing	Product Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2409	61245	482522	Why is there a Dec bill? It show my data used 425 MB	1480495113	20703	0	13	English	Billing	Product Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2409	61250	482554	Note that today is only 30 Nov 2016. How can there be a Dec bill?	1480495375	20703	0	15	English	Billing	Product Charges	Billing	BillOutstanding	Reason	False	Others
2411	61285	482390	how to check my master account bill	1480493990	20706	0	7	English	Billing	Billing Details	Billing	Document	Procedure	False	HowViewBill
2412	61317	482579	I already clear the outstanding balance just now.	1480495507	20713	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	ObjectNumeric	True	ConfirmPaymentReceived
2413	61330	482629	Hi... please check outstanding amount owe to you... thanks	1480495804	20718	0	9	English	Billing	Billing Charges	Billing	BillOutstanding	Object	False	BillAmount
2414	61348	482677	i need to see e-statement	1480496056	20719	0	5	English	Billing	Billing Details	Billing	Document	Procedure	False	HowViewBill
2423	61544	484192	good morning.<NL>can you please help me to check the last bill for 0149940585 ?	1480551647	20782	0	13	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2424	61574	484400	OCT 16 BILL	1480552961	20789	0	3	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2426	61652	484739	but why is my billed charged rm 8 ?	1480554814	20799	0	7	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2428	61690	484887	meaning credit exceed when over there. so can u tell me exactly how mush is my bill for me to pay now. thanks	1480555574	20804	0	23	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2429	61699	484767	I have paid the november bill. However, there is balance brought forward this month.	1480554917	20808	0	14	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2429	61705	484890	Why there is a balance brought forward this month since i have paid the bill on 26 Nov?	1480555578	20808	0	18	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2432	61756	485083	My bill on 1 Nov is RM 20.05. I have already paid on 26 Nov, why there is a balance brought forward in 1 Dec bill?	1480556452	20823	0	25	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2432	61763	485183	My bill on 1 Nov is RM 20.05. I have already paid on 26 Nov, why there is a balance brought forward in 1 Dec bill?	1480556859	20823	0	25	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2432	61765	485226	My bill on 1 Nov is RM 20.05. I have already paid on 26 Nov, why there is a balance brought forward in 1 Dec bill?	1480557134	20823	0	25	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2432	61781	485277	balance brought forward is 20.05 which is include in 70.49. can u pls check properly?	1480557366	20823	0	15	English	Billing	Billing Details	Billing	BillBreakdown	Request	False	WhyItemAmount
2432	61797	485365	what i want to clarify is why balance brought forward not 0 but 20.05 	1480557712	20823	0	14	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2433	61819	485295	Last 2 days, when i am live chat, I had been told that my outstanding is rm 56.71 	1480557436	20831	0	17	English	Billing	Unsuspend lines - (Within 50 days)	Billing	BillOutstanding	Reason	False	WhyBillAmount
2440	61987	487613	hi, how much i need to pay for my november usage?	1480567916	20964	0	11	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2440	61994	487643	how much is my bill for last month usage	1480568087	20964	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2440	62005	487701	i need to know how much i need to pay this time	1480568412	20964	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2442	62051	487914	HI, what is the minimum i have to pay <NL>number is 0 <NL> 1128717377 	1480569719	20978	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2442	62057	487981	need to know my minimum charges	1480570109	20978	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2447	62199	489653	Can u justify, why the amount to pay sent by sms is much lower than stated in the bill.	1480581394	21055	0	19	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2453	62313	490311	about bill	1480587574	21086	0	2	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2453	62314	490316	i pay every month but it says here on the self login page balance brought foward	1480587643	21086	0	16	English	Billing	Billing Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2453	62321	490329	why say balance brought forward when i have paid every month for my bills?	1480588011	21086	0	14	English	Billing	Billing Charges	Billing	BillBreakdown	Reason	False	WhyItemAmount
2453	62325	490339	the bill is also not updated i think	1480588201	21086	0	8	English	Billing	Billing Charges	Billing	PaymentStatus	Reason	False	WhyNotUpdated
2461	62516	491217	I done payment for november bill RM 13.78. why u still didn't knock off the statement? It appears again in December bill	1480638512	21126	0	21	English	Billing	Billing Details	Billing	PaymentStatus	Reason	False	WhyNotUpdated
2462	62551	491297	please check my bill	1480639925	21129	0	4	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2472	62803	491982	the girl told me i need to pay rm 8.56 	1480645811	21157	0	9	English	Billing	Make Payment - Selfcare	Billing	None	None	False	None
2472	62808	492004	if i pay the 8.56 can u give me confirmation that redone would mess around and hold my request porting out from redONE	1480645937	21157	0	22	English	Billing	Make Payment - Selfcare	Billing	BillOutstanding	Request	True	Others
2472	62817	492038	now they ask me for rm 8.56 	1480646147	21157	0	6	English	Billing	Make Payment - Selfcare	Billing	BillOutstanding	Reason	False	Others
2473	62879	492047	is there any pending payment?	1480646202	21165	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2474	62924	492649	how come now another 19.79 ?	1480650595	21191	0	5	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2474	62936	492664	how come still got another rm 19 ++	1480650726	21191	0	6	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2474	62940	492670	2 month outstdg for .?	1480650796	21191	0	5	English	Billing	Billing Details	Billing	None	None	False	None
2474	62942	492672	ya..i know for my outstanding .now this 19 ++ for ?	1480650817	21191	0	10	English	Billing	Billing Details	Billing	BillBreakdown	Reason	False	WhyItemAmount
2474	62945	492679	so u mean my RM 17 if for my Sept bill...	1480650941	21191	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectOthers	True	Others
2474	62949	492703	how come be 19 ++	1480651146	21191	0	5	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	Others
2474	62960	492730	i know .so the 19 ++ is for oct only or 2 month..?	1480651493	21191	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	True	Others
2477	63020	493311	Why my november bill carried forward to december as I have standing instruction on auto debit through my cr card	1480655882	21239	0	20	English	Billing	Auto Debit Application	Billing	BillingTroubleShooting	Reason	False	WhyBillAmount
2490	63447	497475	Outstanding bill	1480738151	21438	0	2	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2490	63452	497480	Do i have any outstanding payment?	1480738232	21438	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2501	63716	498977	i need to ask about my bill balance	1480763559	21503	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2501	63728	499036	ya but in the website they shows rm 98.07. y	1480764718	21503	0	9	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2502	63739	499102	I want 2 know my current bill<NL>How much i've 2 pay	1480767154	21507	0	11	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2505	63805	499878	checking on bill	1480779807	21540	0	3	English	Billing	Waiver	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2505	63807	499881	Hi, can u pls help me to check on my phone bill?	1480779821	21540	0	12	English	Billing	Waiver	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2505	63813	499894	there is a data charges with the amount of RM 162.06. May i know is chargable to which phone line?	1480779907	21540	0	19	English	Billing	Waiver	Billing	BillBreakdown	ObjectName	False	BillBreakdownOthers
2507	63879	500181	Why my total amount due is 600 plus?	1480809661	21552	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2507	63889	500203	December isnt finish yet,how come can be as much like that?	1480809975	21552	0	11	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2507	63893	500208	How much my monthly commitment?	1480810062	21552	0	5	English	Billing	Billing Charges	Billing	BillBreakdown	ObjectNumeric	False	ItemAmount
2511	64030	500539	Dec bill should be Rm 8 ++ instead of rm 17.16. Why?	1480816172	21566	0	10	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2511	64047	500615	Ok! I understand now. How much to top up as I need to send a message on 1 day?	1480816788	21566	0	19	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	Others
2512	64072	500782	the total amount due i see now is still rm 9.01 	1480818738	21577	0	10	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2515	64147	501266	Need ur help to check my bill outstanding	1480827145	21596	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2515	64157	501282	88.98 for 1 month	1480827427	21596	0	4	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2516	64166	501337	Hello. I want to know how can I check my balance that need to pay?	1480829673	21601	0	15	English	Billing	Billing Details	Billing	Document	Procedure	False	HowViewBill
2516	64180	501380	can I know my current bbi	1480830053	21601	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2516	64181	501381	bill	1480830060	21601	0	1	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2516	64189	501418	Is this the amount I have not pay yet?	1480830339	21601	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2521	64303	502221	HOW COME MY OVERDUE WILL REACH TILL 456.41 	1480846738	21634	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2521	64312	502246	BCOZ UNTILL NOW WHY CHARGES WILL UNTILL 456 	1480846961	21634	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2528	64446	503239	I would like to know billing status of my account. My phone number is 0134988238 	1480897969	21681	0	15	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2529	64482	503264	i have made the payment last Friday, but there is still outstanding. please advise	1480898180	21682	0	14	English	Billing	Payment Status	Billing	PaymentStatus	Reason	False	WhyNotUpdated
2538	64723	504461	Hi Redone, I hav a prob regarding my bills ... <NL>As las month I had terminated my data plan .... bt sadly it appear in my November bill tat the data plan is incurred inside...kindly help me check de status..	1480908737	21738	0	40	English	Billing	Waiver	Billing	BillBreakdown	Reason	False	WhyItemAmount
2542	64833	505222	Hi, I had been terminated 1 of my number on November 1 st. and the day before, on 31 st October 2016 around 10 pm I had take out the simcard. but on the bill this month. there is another RM 50 charged on my bill.	1480916194	21774	0	42	English	Billing	Waiver	Billing	BillOutstanding	Reason	False	WhyBillAmount
2542	64854	505333	but why still need to pay	1480917359	21774	0	6	English	Billing	Waiver	Billing	BillOutstanding	Reason	False	WhyBillAmount
2550	65136	506310	hello, my billing is not right	1480926708	21815	0	6	English	Billing	Data Bundle / PPU Rate	Billing	BillOutstanding	Reason	False	WhyBillAmount
2555	65289	507468	hi <NL>my bill in Dec 01 is RM 54.28 while it was RM 23.20 in Nov 1 <NL>i cannot understand this, because it just few days in Dec<NL>thank you	1480946704	21858	0	26	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2556	65331	507789	WHY MY BILL IS SO HIGH...	1480950542	21871	0	6	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2568	65705	509583	Hi, I just want to confirm how much is my bill	1480999495	21935	0	11	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2568	65709	509598	hi, i'd like to check my current bill and outstanding	1480999551	21935	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2568	65725	509658	the 2 months outstanding is how much all together?	1481000053	21935	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2568	65726	509659	How much I need to pay before 15 th Dec?	1481000062	21935	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2577	66060	511004	how much my outstanding?	1481021975	21983	0	4	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2583	66194	512202	If I were to pay my bill today, how much do I need to pay	1481077207	22030	0	15	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2591	66444	514713	I am confused by your sms asking me to pay that amount this amount	1481106673	22117	0	14	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2591	66453	514737	then another came in asking me to pay 92.83 	1481106882	22117	0	9	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2591	66471	514761	alright, I thought the SMS are to inform me "alright, sir, here's your last month's bill amount to kindly pay" as soon as the bill it out.........and not wait till end of the month baru ask me pay...	1481107164	22117	0	38	English	Billing	Billing Charges	Billing	None	None	False	None
2597	66663	515170	i would like to bookmark it , so i will not miss the payment next timee .	1481116203	22133	0	17	English	Billing	Payment Status	Billing	BillOutstanding	Request	False	Other
2599	66725	515792	mean how much my month bill from now on?	1481121414	22156	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2601	66792	516169	How much am I need to pay?	1481125238	22167	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2605	66930	517448	then i change to other network, then i keep received the month bill.	1481173264	22214	0	13	English	Billing	Billing Address	Billing	None	None	False	None
2605	66937	517455	but why i still received the monthly bill ?	1481173402	22214	0	9	English	Billing	Billing Address	Billing	BillOutstanding	Reason	False	WhyBillAmount
2613	67163	518583	sir..i want to know amount to outstanding for the above master account.	1481188790	22252	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2620	67318	520666	Can I view the bill of 0167783667 ?	1481255793	22339	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2626	67521	522404	U all didn't send me the bill. That's wht payment was late. Should appeal to the Manager. There's outstanding less than 20 and reconnection is 50 %	1481327715	22403	0	26	English	Billing	Unsuspend lines - (Within 50 days)	Billing	None	None	False	None
2631	67649	522962	i want pay my outstanding payment on 20 dec 16 	1481337471	22421	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2633	67710	523079	How about the bill for Oct?	1481339733	22425	0	6	English	Billing	Auto Debit Application	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2639	67840	523744	any balance our mobile	1481353649	22457	0	4	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2640	67862	523765	i paid my bill every months, around rm 40 , how come its every time ask me pay rm 80 + ?	1481353969	22458	0	19	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2640	67870	523773	my bill now total due rm 80.56 	1481354087	22458	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2641	67903	523816	MY BILL IS RM 176.00 	1481356421	22460	0	5	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2642	67994	524144	I dun no got this payment i want to pay	1481366451	22468	0	10	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	HowPay
2642	67999	524174	sure want to make all full payment only can transfer ma...but why after got payment again	1481367035	22468	0	16	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2645	68043	524353	I need to ask about my bill	1481371180	22475	0	7	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2645	68058	524377	But i have closed my data plan for long but y i have charged RM 44 	1481371991	22475	0	16	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	Reason	False	WhyBillAmount
2645	68060	524382	ya. then y i have charged that amount	1481372088	22475	0	8	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	Reason	False	WhyBillAmount
2648	68112	525247	Hi..i want to know my current bill	1481424159	22511	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2648	68120	525264	Want to know current bill after all payment	1481424317	22511	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2650	68227	526779	Can u tel me abt my full payment..how much I want pay..	1481505647	22580	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2658	68457	528173	I mean last bill. because I switch to digi last 2 day	1481548021	22638	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2658	68458	528174	when is my last bill to paid.	1481548031	22638	0	7	English	Billing	Billing Details	Billing	PaymentCycle	ObjectTime	False	WhenPaymentLastDay
2658	68460	528177	ok. so I wait red 1 sent me my bill for final payment lar. Thanks	1481548195	22638	0	15	English	Billing	Billing Details	Billing	Document	ObjectOthers	False	RequestSendBill
2659	68487	528353	WHY 853 ?	1481551198	22646	0	2	English	Billing	Unsuspend lines - (Within 50 days)	Billing	BillOutstanding	Reason	False	WhyBillAmount
2665	68653	529026	IM CLERK OF GLT AUTO PARTS<NL>IM WANT TO KNOW THE AMOUNT BILL NOVEMBER FOR MR LOW BOON HUA	1481592712	22674	0	18	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2679	68946	530524	if confirm no outstanding., then ok.	1481619642	22750	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2688	69205	531540	please help to assist what is my outstanding balance	1481635188	22790	0	9	English	Billing	Payment Status	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2731	70419	537752	i have make payment via celcom kiosk at 01 / 12 / 2016 but it still show that i have amount due. Could you please check for me??	1481771668	23067	0	24	English	Billing	Unsuspend lines - (Within 50 days)	Billing	PaymentStatus	Reason	True	WhyNotUpdated
2731	70427	537809	then please check for all the number below	1481771952	23067	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Billing	None	Request	True	None
2735	70522	538232	but why now I receive another stated that I still need to clear Dec bill as well? Dec bill due should be on 1 st Jan 2017 	1481775089	23085	0	26	English	Billing	Un-bar lines - Overdue Payment	Billing	BillOutstanding	Reason	False	WhyBillAmount
2735	70529	538252	but y included Dec bill as well as the bill is not pass the due date yet?	1481775266	23085	0	17	English	Billing	Un-bar lines - Overdue Payment	Billing	BillOutstanding	Reason	False	Other
2739	70659	539491	rm 384.9 is how many month	1481785814	23133	0	5	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	False	PayingMonth
2739	70663	539499	than i pay 1 month first can a	1481785970	23133	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectOthers	True	PartialPayment
2740	70690	539548	so, now, i should pay the balance by today or any other date to avoid barring	1481786956	23134	0	16	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentCycle	ObjectTime	False	WhenPaymentLastDay
2743	70814	540022	payment will be make before 14 next month	1481790084	23143	0	8	English	Billing	Payment Status	Billing	None	None	False	None
2743	70822	540039	which month for the out standing for?	1481790230	23143	0	7	English	Billing	Payment Status	Billing	BillOutstanding	ObjectTime	False	PayingMonth
2743	70824	540042	which month was the out standing for?	1481790261	23143	0	7	English	Billing	Payment Status	Billing	BillOutstanding	ObjectTime	False	PayingMonth
2743	70830	540124	for which month bill?	1481790740	23143	0	4	English	Billing	Payment Status	Billing	BillOutstanding	ObjectTime	False	PayingMonth
2743	70835	540184	so my 1 st dec bill i only got 14 days time to clear it?	1481790978	23143	0	14	English	Billing	Payment Status	Billing	PaymentCycle	ObjectTime	True	WhenPaymentLastDay
2743	70836	540189	then if not clear line bar?	1481790988	23143	0	6	English	Billing	Payment Status	Billing	PaymentCycle	ObjectTime	True	WhenPaymentLastDay
2754	71125	540511	so i still have to pay RM 50.86 ?	1481792876	23173	0	8	English	Billing	Un-bar lines - Overdue Payment	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2757	71194	540770	i can make payment lates by 31 dec 2016 	1481797342	23188	0	7	English	Billing	Un-bar lines - Overdue Payment	Billing	PaymentCycle	ObjectTime	False	WhenPaymentLastDay
2759	71233	541150	CURRENT BALANCE OF MY ACCOUNT	1481806715	23208	0	5	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2759	71237	541155	may i know d current balance for my account??	1481806759	23208	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2765	71404	542370	so how much should be minimum outstanding	1481816407	23265	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2767	71471	542592	my balance?	1481843905	23273	0	2	English	Billing	Un-bar lines - Overdue Payment	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2770	71541	542827	Maybe i am using Iphone i cant do setting about pop up block, i use pc later... could you check for me how much i need to pay to reuse my line? My line is being barred	1481847664	23282	0	37	English	Billing	Make Payment - Selfcare	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2776	71704	544158	may i know latest unbilled	1481856649	23339	0	5	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2777	71727	544483	Hi, i need some clarifications, my number 01110956718 is a house phone. Why the charges for this number is very high. I understand this number is main for calls only and not for data. Why the bill was stated RM 260.98 ? Pls clarify.tq	1481861040	23359	0	42	English	Billing	Billing Charges	Billing	BillOutstanding	Reason	False	WhyBillAmount
2777	71741	544668	Correct if i'm wrong. This number 0183725178 and 01110938969 is under 1 package and it is not suppose to park under 01110632838 	1481862266	23359	0	22	English	Billing	Billing Charges	Billing	Wrong	None	True	None
2777	71749	544710	And why redone mix up the number	1481862510	23359	0	7	English	Billing	Billing Charges	Billing	None	Reason	False	None
2787	71971	546118	can you help me to check bill??	1481877736	23424	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
