conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario						
1899	47778	418616	"ok, when will waive?"	1478227576	17919	0	4	English	Billing	Waiver	Wrong	Wrong	Object	False	None						
1900	47799	418651	"Another question is, is the existing sim card able to input nano slot?"	1478227885	17921	0	13	English	Billing	Billing Error	Wrong	Wrong	None	False	None						
1911	47999	419658	"GOOD afternoon, can i check with you, my ported line 0138396226 is under which master bill ?"	1478240266	17974	0	17	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
1911	48000	419662	"no. 2 can i check with you, why my messages using SMS cannot send out after using redone sim card?"	1478240311	17974	0	20	English	Billing	Billing Details	Wrong	Wrong	Reason	False	None						
1911	48005	419676	"refer to no. 2 i had wrote 3 messages (SMS ) in different day and times , those 3 messages cannot send out."	1478240447	17974	0	23	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
1918	48199	420499	MY PLAN ALREADY HAVE THIS DATA 1 GB	1478250278	18011	0	7	English	Billing	Product Charges	Wrong	Wrong	None	False	None						
1918	48202	420505	what PPU?	1478250380	18011	0	2	English	Billing	Product Charges	Wrong	Wrong	None	False	None						
1918	48203	420507	My monthly package is it comes with the 1 GB of Data?	1478250423	18011	0	11	English	Billing	Product Charges	Wrong	Wrong	None	False	None						
1918	48208	420545	how to activate it?	1478250925	18011	0	4	English	Billing	Product Charges	Wrong	Wrong	Procedure	False	None						
1918	48213	420574	but why i never been using my data	1478251325	18011	0	8	English	Billing	Product Charges	Wrong	Wrong	None	False	None						
1918	48214	420577	"when i try to use my whatapps, the message wont go thru"	1478251358	18011	0	12	English	Billing	Product Charges	Wrong	Wrong	None	False	None						
1923	48297	420973	"hello, i want to ask about my plan and bil"	1478257650	18040	0	10	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
1923	48303	420998	im using the basic internet for rm 8 and i add another 1 gb which cost me rm 20 	1478257801	18040	0	16	English	Billing	Billing Details	Wrong	Wrong	Reason	False	None						
1923	48323	421065	so the Data 8 + is not including in rm 20 ?	1478258464	18040	0	8	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
1923	48324	421070	i though i will only cost for rm 20 every month for another 1 gb	1478258515	18040	0	13	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
1925	48380	421173	"Hi can i know why i already success to change the line to digi, why still got owe redone?"	1478260255	18045	0	19	English	Billing	Billing Cycle	Wrong	Wrong	Reason	False	None						
1931	48489	422301	"If I want to port out 1 line , can I get back my deposit?"	1478325419	18099	0	15	English	Billing	Deposit Refund	Wrong	Wrong	None	False	None						
1937	48655	422767	"hi, can i know what is the status of my report no: 668874 "	1478338530	18118	0	12	English	Billing	Waiver	Wrong	Wrong	Object	False	None						
1950	48880	424907	"hi, may i know nov bill data charge got to step, 1 is data 1 GB*, 1 is data 1 GB"	1478483834	18225	0	19	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
1952	48931	425060	now not got promotion 2 + 1 RM 20 ?	1478485937	18232	0	6	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
1965	49223	427829	Morning <NL>Please check my number	1478568778	18355	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	None	False	None						
1965	49243	427858	"Please check my line , still under contract ?"	1478569086	18355	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Object	False	None						
1969	49341	428329	Why can't change my password?	1478575945	18384	0	5	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Reason	False	None						
1969	49350	428451	yes i'm using my profile change my password but seem not working at all	1478576727	18384	0	14	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Reason	False	None						
1970	49379	428861	how can i want to see my subline call history	1478582077	18399	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
1971	49395	429072	what is customer ID No.	1478586889	18410	0	5	English	Billing	Make Payment - Kiosk / Epay / BSN / Maybank / RHB	Wrong	Wrong	Object	False	None						
1973	49429	429655	"hi, it i I am an existing RP 8 customer. Can I change my plan to the new Data 8 + plan?"	1478594765	18433	0	19	English	Billing	Increase credit limit	Wrong	Wrong	Request	False	None						
1973	49432	429658	"hi, it i I am an existing RP 8 customer. Can I change my plan to the new Data 8 + plan?"	1478594807	18433	0	19	English	Billing	Increase credit limit	Wrong	Wrong	Request	False	None						
1973	49440	429681	So i wan up my deposit ? bcau now credit limit it Rm 50 for RP 8 	1478594991	18433	0	16	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit						
1985	49671	430582	can I increase the limit?	1478654158	18474	0	5	English	Billing	Increase credit limit	Billing	CreditLimit	ObjectOthers	False	IncreaseCreditLimit						
1989	49809	431091	"My total call time did not exceed 53 min, why got charged?"	1478662012	18492	0	11	English	Billing	Billing Details	Wrong	Wrong	Reason	False	None						
1989	49817	431214	So I will never enjoy the free 53 min till I use more than it right	1478663174	18492	0	15	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
1989	49818	431222	"Or to be more exact, after calling more than RM 8 then only we will enjoy free call of 53 min, coz I had fulfilled my RM 8 commitement"	1478663232	18492	0	26	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
1991	49847	432027	"Hi, how is the status report of 668874 ?"	1478675701	18531	0	8	English	Billing	Waiver	Wrong	Wrong	Object	False	None						
1991	49850	432033	Can u help me to check the status of report no. 668874 ?	1478675742	18531	0	11	English	Billing	Waiver	Wrong	Wrong	Request	False	None						
1994	49896	432121	IF WANT TO CLOSE THE ACCOUNT WAT R THE PROCEDURE	1478678804	18534	0	10	English	Billing	Billing Charges	Wrong	Wrong	Procedure	False	None						
1994	49900	432131	HOW LONG IS MY CONTRACT	1478678960	18534	0	5	English	Billing	Billing Charges	Wrong	Wrong	Object	False	None						
1997	49970	432521	can u check my line contract status	1478684910	18549	0	7	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
1997	49979	432530	what happen if i porting to other service provider?	1478685117	18549	0	9	English	Billing	Billing Details	Wrong	Wrong	Procedure	False	None						
1997	49986	432537	how to separate my number with other	1478685264	18549	0	7	English	Billing	Billing Details	Wrong	Wrong	Procedure	False	None						
1997	49991	432542	any form i need to fill if i done by emai?	1478685387	18549	0	11	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
1997	49997	432548	portout need to do by redone or i just go to other service provider?	1478685565	18549	0	14	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2000	50068	433663	"meanwhile, if i would like to cancel off some of the subline, also also remove the 4 g subscrition"	1478752687	18597	0	18	English	Billing	Billing Details	Wrong	Wrong	Request	False	None						
2001	50104	433978	i just wanna know if my sim card has been stop activate	1478759079	18616	0	12	English	Billing	Payment Status	Wrong	Wrong	Object	False	None						
2002	50123	434353	Can you please clarify the charges on the int'l SMS & 1313 Voicemail Retrieval. All of which I never perform.<NL>In October bill I was charged on similar services as well.<NL><NL> 2016 Nov 07 10 : 45 : 16 - 00447786205094 Int'l SMS 0.50 <NL> 2016 Nov 06 22 : 01 : 21 00 : 01 : 01 1313 Voicemail Retrieval 0.30 <NL> 2016 Nov 04 19 : 36 : 08 - 00447786205094 Int'l SMS 0.50 <NL> 2016 Nov 03 10 : 18 : 08 00 : 00 : 07 1313 Voicemail Retrieval 0.15 	1478766181	18629	0	62	English	Billing	Billing Details	Wrong	Wrong	Reason	False	None						
2002	50134	434433	"What about 1313 Voicemail Retrieval, I never call that no."	1478767252	18629	0	10	English	Billing	Billing Details	Wrong	Wrong	Reason	False	None						
2004	50179	434642	"submit on line log in first time, but no receive log in PW from SMS...pls adv HP 0124701725 "	1478771352	18637	0	18	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Reason	False	None						
2004	50180	434643	"submit on line log in first time, but no receive log in PW from SMS...pls adv HP 0124701725 "	1478771379	18637	0	18	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Reason	False	None						
2005	50227	434918	why I trying to call but the msg show not registered on network?	1478783072	18645	0	13	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Reason	False	None						
2007	50266	434985	HI Morning<NL>i would like to temporary increase my credit limit	1478820247	18649	0	10	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit						
2007	50276	435000	how abt pay-per-use data?	1478820583	18649	0	4	English	Billing	Increase credit limit	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition						
2007	50277	435001	"it is i crease my credit limit , the pay-peruse data also increase as well?"	1478820612	18649	0	15	English	Billing	Increase credit limit	Billing	CreditLimit	ObjectDefinition	False	CreditLimitSOP						
2008	50287	435116	"Hi, can i ask if i finish my data for the mth, if i continue to browse the web will Redone charge for extra data?"	1478825120	18655	0	25	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2009	50308	435125	"Hi, morning, I want ask mine account have contract till when?"	1478825468	18656	0	11	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2015	50443	436181	when is my contract finish	1478848382	18698	0	5	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2015	50456	436229	until when is the contract end	1478848735	18698	0	6	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2015	50460	436245	1 more thing..if im to change telco n keep this number. what do i have to do	1478848955	18698	0	17	English	Billing	Billing Details	Wrong	Wrong	Procedure	False	None						
2017	50537	436814	payment can pay online ?	1478907793	18719	0	5	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Procedure	False	None						
2020	50643	437229	CREDIT LIMIT 100 - 150 MEANS HOW ?<NL>I DONT UNDERSTAND <NL>CAN YOU EXPLAIN ME CLEARLY	1478927929	18736	0	13	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Object	False	None						
2021	50682	437359	can the credit limit be up to 100 please..	1478931483	18740	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Wrong	Wrong	Request	False	None						
2022	50700	437381	Can u please tell me what is my plan now and what is my charges per month	1478932106	18741	0	17	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2024	50763	437583	please check my another SIM card 0168770059 	1478940514	18751	0	7	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Object	False	None						
2037	51223	438856	How can I get the details of the agent and kiosk details?	1479008175	18798	0	12	English	Billing	Payment Channel	Wrong	Wrong	Object	False	None						
2037	51229	438868	So.. Can u assist me for the details of the redONE agent of Johor ?	1479008329	18798	0	15	English	Billing	Payment Channel	Wrong	Wrong	Object	False	None						
2041	51340	439275	yes..i'm here...I thought that I use a postpaid plan below 100. 	1479017051	18813	0	11	English	Billing	Product Charges	Wrong	Wrong	Object	False	None						
2041	51344	439289	Means that there's a top up data??	1479017419	18813	0	7	English	Billing	Product Charges	Wrong	Wrong	Object	False	None						
2041	51350	439309	can u pls check how many time it's been top up..or can i check it in my bill	1479017770	18813	0	18	English	Billing	Product Charges	Wrong	Wrong	Object	False	None						
2055	51815	441489	this number still got contract right?	1479097759	18921	0	6	English	Billing	Product Charges	Wrong	Wrong	Object	False	None						
2055	51817	441498	i want to stop the intenet. how?	1479097786	18921	0	7	English	Billing	Product Charges	Wrong	Wrong	Procedure	False	None						
2055	51830	441521	any contract for this number?	1479098043	18921	0	5	English	Billing	Product Charges	Wrong	Wrong	Object	False	None						
2055	51832	441529	01155040833 <NL> 12 : 33 : 29 can i terminate it?<NL>this number i get lucky draw.<NL>any contract for this number?	1479098200	18921	0	13	English	Billing	Product Charges	Wrong	Wrong	Object	False	None						
2055	51836	441535	this number got contract?	1479098244	18921	0	4	English	Billing	Product Charges	Wrong	Wrong	Object	False	None						
2055	51842	441548	01110570408 can u setting to no to top up anymore?	1479098400	18921	0	10	English	Billing	Product Charges	Wrong	Wrong	Request	False	None						
2055	51845	441561	"so, can i get the another newsim card 01110570408. stop tat old sim card?"	1479098494	18921	0	14	English	Billing	Product Charges	Wrong	Wrong	Request	False	None						
2055	51851	441584	i want get a new sim card for tat number. becost i can not afford paid the charges for top up anymore	1479098789	18921	0	22	English	Billing	Product Charges	Wrong	Wrong	Request	False	None						
2058	51899	441555	can un help me to update the limit	1479098434	18928	0	8	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit						
2088	52589	444156	can my subline number transfer to other master number?	1479173957	19047	0	9	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	Object	False	None						
2088	52606	444221	"when i get the data 8 + 1 gb data per month, f i subscribe 2 gb plan, can i entitled 4 g?"	1479174285	19047	0	18	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	Object	False	None						
2106	53041	446776	i requested the call forward	1479196383	19164	0	5	English	Billing	Auto Debit Application	Wrong	Wrong	Request	False	None						
2106	53049	446808	i only want call forward if not pickup from 0107887288 the call to 0107887288 will automatically transfer to 0199216888 	1479196524	19164	0	19	English	Billing	Auto Debit Application	Wrong	Wrong	None	False	None						
2106	53068	446900	can u check from your system if the call forward i activated	1479197234	19164	0	12	English	Billing	Auto Debit Application	Wrong	Wrong	Object	False	None						
2132	53915	449954	pls check this account got how many line	1479268034	19297	0	8	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2132	53924	450032	pls check all lines contract period	1479268744	19297	0	6	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2142	54199	451013	WHEN MY REDONE CONTRACT END?	1479278870	19350	0	5	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2155	54490	452106	I'm in overseas right now. How do I increase the credit limit?	1479298359	19401	0	12	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	Procedure	False	None						
2155	54493	452114	Then are you able to increase the limit for me now?	1479298457	19401	0	11	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	None	False	None						
2157	54528	452166	HOW TO CHANGEPASSWORD.	1479300190	19407	0	3	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Procedure	False	None						
2165	54711	452491	HOW TO INCREACE THE CREDIT LIMIT	1479346472	19425	0	6	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Wrong	Wrong	Procedure	False	None						
2171	54852	452669	Contract enquries	1479349898	19432	0	2	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2172	54889	452864	Possible to do it at RED 1 Centre??Any red 1 centre nearby Pusat Bandar Puchong?	1479352210	19440	0	13	English	Billing	Auto Debit Application	Wrong	Wrong	Object	False	None						
2180	55068	454648	pleases increase my line 0198807766 until rm 250.00 	1479436741	19522	0	8	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit						
2180	55077	454714	pymt done... please increases credit limit until RM 200 thanks..	1479437400	19522	0	9	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit						
2180	55083	454749	if i wan change my data to 1 gb (free 500 mb to 1 gb) how can i do it?	1479437888	19522	0	17	English	Billing	Increase credit limit	Wrong	Wrong	Procedure	False	None						
2182	55134	455474	"and i misplaced the phone d, can you help me to retrieve the number and check the bill?"	1479452566	19555	0	18	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2182	55148	455488	"If I can't find the phone, can I get a substitute sim card? What's the cost?"	1479452916	19555	0	16	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2196	55500	457570	"okay, just for your info. I have a questian, how much free call I have in a month"	1479606949	19649	0	18	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2199	55553	457759	i have a 100 mb now. would like to change to 2 gb+	1479612519	19658	0	11	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Request	False	None						
2199	55556	457766	what about adding	1479612581	19658	0	3	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2199	55558	457772	ok so how to type if i want to add 2 gb and how much will it cost	1479612778	19658	0	17	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2202	55614	458077	"I made a report, report number 154058 "	1479629782	19678	0	7	English	Billing	Waiver	Wrong	Wrong	None	False	None						
2202	55615	458080	Want to ask the progress of my report	1479629802	19678	0	8	English	Billing	Waiver	Wrong	Wrong	Object	False	None						
2202	55625	458098	And how long time is going to take for my case?	1479630395	19678	0	11	English	Billing	Waiver	Wrong	Wrong	Object	False	None						
2202	55630	458112	Can i know when is the end of contract for my supp line	1479630762	19678	0	13	English	Billing	Waiver	Wrong	Wrong	Object	False	None						
2205	55683	458502	I would like to check my refund	1479638331	19694	0	7	English	Billing	Deposit Refund	Wrong	Wrong	Object	False	None						
2205	55693	458528	I had email the refund request to careline@redone.com.my <careline@redone.com.my> 7 th Nov	1479638952	19694	0	11	English	Billing	Deposit Refund	Wrong	Wrong	None	False	None						
2206	55709	458722	"Good morning, could you please check when my contract will be over?"	1479687398	19703	0	12	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2206	55713	458729	"Good morning Faizul, I'm good thanks. I need your help to check when is the date my contract started"	1479687678	19703	0	19	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2207	55731	458758	Can i add internet quota for this month? My current internet quota is 1 GB+	1479688709	19704	0	14	English	Billing	Billing Details	Wrong	Wrong	Request	False	None						
2216	56008	460769	Contract is 6 months only right?	1479733141	19787	0	6	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2221	56131	461257	"hello. My name is Choy Sit Wai, Phone number 016 - 3088808 last 4 digit of ic is 5428. I am here to check my case with reference id R 09539252. About the amount charge and so on. This is about the end of November but i still havent receive any confirmation yet."	1479787494	19810	0	50	English	Billing	Waiver	Wrong	Wrong	Object	False	None						
2221	56146	461309	"Alright, so roughly when it will be validated? I have been waiting for 3 months. And last time they told me it will be ready at end of October."	1479788958	19810	0	29	English	Billing	Waiver	Wrong	Wrong	Object	False	None						
2221	56150	461333	sure. i just worry my line will be terminated forever	1479789621	19810	0	10	English	Billing	Waiver	Wrong	Wrong	None	False	None						
2223	56197	461517	WILL ME WANT TO PAY FOR THIS AMOUNT AFTER ENDING MONTH?	1479793794	19820	0	11	English	Billing	Waiver	Wrong	Wrong	None	False	None						
2224	56277	461507	My previous case number is 123559 I yet to receive reply from redONE	1479793675	19822	0	13	English	Billing	Waiver	Wrong	Wrong	None	False	None						
2225	56305	461567	My previous case number is 123559 I yet to receive reply from redONE	1479794895	19823	0	13	English	Billing	Waiver	Wrong	Wrong	None	False	None						
2226	56331	461592	hi. regarding about my acct	1479795238	19825	0	5	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2226	56348	461619	how much month left?	1479795508	19825	0	4	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2231	56461	462497	Can u help me check my numbers?	1479807357	19863	0	7	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Object	False	None						
2235	56553	462795	Where the branch at penang.	1479819063	19873	0	5	English	Billing	Make Payment - Dealers	Wrong	Wrong	Object	False	None						
2242	56703	463210	how do i change my login password?	1479867876	19895	0	7	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Procedure	False	None						
2244	56748	463605	hi<NL><NL>please cek my acount 0196008778 	1479874316	19907	0	5	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Wrong	Wrong	Object	False	None						
2246	56785	463656	can i check my data balance?	1479875909	19910	0	6	English	Billing	Billing Details	Wrong	Wrong	Procedure	False	None						
2266	57269	467294	by the way En Faizul.......to which department should I send my complain on what is happening?	1479979494	20044	0	16	English	Billing	Deposit Refund	Wrong	Wrong	Procedure	False	None						
2266	57299	467359	so unfortunate and very bad procedure by REDONE <== this will be a factor that can bring down REDONE if no change. By the way TQVM En Faizul .well done and may allah bless you. If given a choice please find another job with another company. You can excel insyallah	1479981470	20044	0	50	English	Billing	Deposit Refund	Wrong	Wrong	None	False	None						
2268	57358	467061	Why was my previous request not processed?	1479974989	20056	0	7	English	Billing	Increase credit limit	Wrong	Wrong	Reason	False	None						
2273	57476	467545	MY DATA USAGE NOW IS 123.977 MB AND CHARGE ON PER USE BASIS. CAN I TOPUP ANOTHER RM 5.00 NOW	1479987163	20079	0	18	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Request	False	None						
2275	57521	467912	yes sure..but i want to ask about rm 8 + plan..can i switch to that plan?	1480039507	20091	0	14	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Request	False	None						
2275	57524	467915	do i need to pay any payment for switching?	1480039561	20091	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Object	False	None						
2275	57541	467941	so how i going to topup it to get more data?	1480039842	20091	0	11	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2275	57543	467947	oh ok 2. so please deactivate my number and my downline too	1480039920	20091	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Request	False	None						
2276	57592	467974	can i change my internet data to the 88 plan	1480040243	20092	0	10	English	Billing	Billing Details	Wrong	Wrong	Request	False	None						
2294	58057	469946	hello i want to my plan didn't have any data plan?	1480122243	20174	0	11	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2294	58074	469963	got any other data plan i can change?	1480122669	20174	0	8	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2296	58131	470045	I have 1 main and 1 sub line under my name	1480124258	20178	0	11	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2296	58149	470085	iam on RP 8 for main and sub line	1480124704	20178	0	8	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2296	58150	470086	so credit of $ 16 is shared among the 2 numbers ?	1480124726	20178	0	11	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2296	58172	470126	is it possible to subscribe for international roaming?	1480125376	20178	0	8	English	Billing	Billing Details	Wrong	Wrong	Procedure	False	None						
2299	58256	470511	how much for the deposit?	1480131940	20194	0	5	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Wrong	Wrong	Object	False	None						
2300	58290	470953	ok. how can i add data to this line through online?	1480138336	20216	0	11	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2302	58340	471184	can i change my plan to 5 G data per month?	1480143228	20227	0	10	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Request	False	None						
2302	58345	471190	do u have any plan w	1480143270	20227	0	6	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2302	58349	471194	any plan come with phone from redone?	1480143332	20227	0	7	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2302	58360	471209	i want to change a plan come with phone	1480143582	20227	0	9	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2304	58416	471583	ok. sure because now i am travelling oversea	1480154142	20240	0	8	English	Billing	Billing Charges	Wrong	Wrong	None	False	None						
2306	58459	471934	can i close my Internet package??	1480209553	20256	0	6	English	Billing	Increase credit limit	Wrong	Wrong	Request	False	None						
2310	58540	472048	how can i add pakej data to my plan?	1480213859	20261	0	9	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Procedure	False	None						
2312	58591	472160	any saving program....or new plan.	1480215482	20265	0	5	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Wrong	Wrong	Object	False	None						
2318	58728	473313	"I sent an email just now to careline@redone.com.my, from my email syuhadamohd 82 @gmail.com, can you check it for me either redone receive my email or not.?"	1480239989	20313	0	25	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2319	58777	473521	yes that's y i'm getting for her the 1 GB internet next month i already inform the agent	1480247174	20322	0	17	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Wrong	Wrong	None	False	None						
2322	58878	473783	Is there available for change a new data plan for my number	1480290929	20335	0	12	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Wrong	Wrong	Object	False	None						
2329	59046	474406	FARLIM PHOTOSTAT ENTERPRISES<NL>Premier Neighbourhood Centre	1480302414	20361	0	5	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2331	59104	474888	HOW MUCH MY DATA NOW?	1480307032	20381	0	5	English	Billing	Increase credit limit	Wrong	Wrong	Object	False	None						
2331	59107	474900	NOW HOW MUCH DATA FOC FOR THIS NLINE?	1480307100	20381	0	8	English	Billing	Increase credit limit	Wrong	Wrong	Object	False	None						
2331	59108	474903	CAN THIS DATA BE INCREASE FOR FOC?	1480307144	20381	0	7	English	Billing	Increase credit limit	Wrong	Wrong	Request	False	None						
2340	59305	475790	i want change my plan	1480321267	20416	0	5	English	Billing	Billing Details	Wrong	Wrong	Request	False	None						
2340	59313	475827	rm 40 is 3 GB or 2 GB..i saw ur redone website is 3 GB	1480321931	20416	0	11	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2340	59320	475894	can u help change my plan?redplan to datapan	1480322937	20416	0	8	English	Billing	Billing Details	Wrong	Wrong	Request	False	None						
2346	59473	476107	Report no. 154058 	1480324838	20435	0	3	English	Billing	Waiver	Wrong	Wrong	None	False	None						
2346	59474	476110	I want to check the progress of my case	1480324852	20435	0	9	English	Billing	Waiver	Wrong	Wrong	Object	False	None						
2348	59564	476343	so my name is valid in the month of sept oct and nov?	1480328535	20445	0	13	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2348	59589	476395	can you check if my contract has ended?	1480329219	20445	0	8	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2351	59686	476538	"Where is ""celcom kiosk"" in Johor bahru?"	1480331618	20449	0	7	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Object	False	None						
2351	59694	476560	"Where is ""celcom kiosk"" in Johor bahru?"	1480331946	20449	0	7	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Object	False	None						
2351	59700	476584	"last week and today I went to some redOne Shops at near my home,<NL>but all shop closed."	1480332250	20449	0	17	English	Billing	Make Payment - Selfcare	Wrong	Wrong	None	False	None						
2355	59815	477085	I don't have any issue with other telco provider before switch to Redone	1480382328	20475	0	13	English	Billing	Payment Status	Wrong	Wrong	Others	True	None						
2362	59991	477686	if i want to subscribe date for that number how?	1480391011	20498	0	10	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Wrong	Wrong	Procedure	False	None						
2377	60325	478646	"my son had a online chat with you just now. He was told that the Data 8 + plan has no cooling period, I just want to tell u that I had on live chat with your friend about a week ago and I was told that it did has a cooling period. u can just check my live chat history"	1480401189	20547	0	59	English	Billing	Waiver	Wrong	Wrong	None	False	None						
2382	60440	478858	I hope it will be bettr kn next time if not i will change all my line to others telco	1480405980	20557	0	20	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Others	True	None						
2388	60594	480131	ic....ok then I just wanna to know about roaming	1480467832	20610	0	9	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Object	False	None						
2393	60717	480429	if i wan to add a data plan to 1 gb to 0137843002 can i do in here?	1480470566	20623	0	17	English	Billing	Increase credit limit	Wrong	Wrong	Procedure	False	None						
2393	60739	480463	wat i mean is nw my all in is until data 8 right? but 1 of my line just just the call only... so i would like to chg to old plan which is call only...	1480470935	20623	0	36	English	Billing	Increase credit limit	Wrong	Wrong	Request	False	None						
2393	60760	480492	yup.... previously my line is RP 8 then all chg to Data 8 each line they chg me RM 10 +	1480471241	20623	0	17	English	Billing	Increase credit limit	None	None	Reason	False	None						
2393	60783	480549	so mean <NL> 1031 - 20623 - customer agreement form is for chg DATA 8 change to RP 8 <NL> 1030 - 20623 - requisition form is for???	1480471786	20623	0	19	English	Billing	Increase credit limit	Wrong	Wrong	Reason	False	None						
2393	60785	480556	so both document is for change DATA 8 to RP 8 right?	1480471840	20623	0	10	English	Billing	Increase credit limit	Wrong	Wrong	Procedure	False	None						
2393	60788	480559	"for upgrade plan, i nid to re-contact u all in tml, right?"	1480471875	20623	0	12	English	Billing	Increase credit limit	Wrong	Wrong	Procedure	False	None						
