conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
2977	77565	572410	My number is barred on 26 December 2016 at 10 : 58 : 34 A.M . I paid already through Online banking on 26 December 2016 at 12 : 18 PM. So can Red 1 make my line number active immediately?	1482725943	24554	0	35	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Request	True	RequestUnbar
2977	77583	572441	ohh ok, thank you so much Miss Aisyah. I will restart my phone after this for 5 min. But after end of this month, my line will barred again or not ya?	1482726277	24554	0	32	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	ObjectName	True	LineStatus
2979	77620	572744	ACCOUNT IS NOT ACTIVATE?	1482734461	24567	0	4	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	ObjectName	True	LineStatus
2979	77622	572749	my phone can't call out and access internet for couple of week, what happen?	1482734482	24567	0	14	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	LineStatus
2984	77779	573542	CAN U PLEASE CHECK IT FOR ME	1482754660	24593	0	7	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	None	ObjectName	True	None
2984	77798	573561	SO WHEN CAN IT BE UNBARRED?	1482755034	24593	0	6	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	ObjectTime	False	CheckUnbarTime
2986	77845	573650	Hi, why is my number barred?	1482756930	24597	0	6	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	Reason	False	WhyBar
2987	77876	573696	Hi my supplement line 0127049080 is barred. Peyment is made this evening at 3.26 pm. Please advise. Thanx	1482757833	24599	0	18	English	Billing	Increase credit limit	Billing	Barring	Procedure	False	HowUnbar
2990	77961	573860	PHONE UNDER BARRED	1482762506	24610	0	3	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	None	False	LineStatus
2991	77991	574126	i would like my line to be unbarred.	1482794231	24620	0	8	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Billing	Barring	Request	False	RequestUnbar
2992	78013	574328	pls unbarred h/p 01110748488 (supplementary) coz I already made pymt just now for rm 62 - 00 TQVM	1482798633	24626	0	15	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	Request	False	RequestUnbar
2995	78063	574477	My hp num can not call out and dun have 3 G	1482803010	24635	0	11	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	None	False	LineStatus
2998	78128	574667	i wan ask now i want payment. and when can open back my line??	1482804655	24645	0	14	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	ObjectTime	False	CheckUnbarTime
